Name,Gender,DOB,POB,DOD,POD,Description,Image,ID
釋彥深,男,N/A,N/A,N/A,N/A,N/A,N/A,http://www.wikidata.org/entity/Q45664391
符道隱,男,N/A,N/A,N/A,N/A,N/A,N/A,http://www.wikidata.org/entity/Q45665291
釋思淨,男,N/A,N/A,1137-01-01,N/A,N/A,N/A,http://www.wikidata.org/entity/Q45665292
馮清,男,N/A,N/A,N/A,N/A,N/A,N/A,http://www.wikidata.org/entity/Q45666495
馮覲,男,N/A,N/A,N/A,N/A,N/A,N/A,http://www.wikidata.org/entity/Q45667715
馮曠,男,N/A,N/A,N/A,N/A,N/A,N/A,http://www.wikidata.org/entity/Q45667767
馮久照,男,N/A,N/A,N/A,N/A,N/A,N/A,http://www.wikidata.org/entity/Q45668176
釋真慧,男,N/A,N/A,N/A,N/A,N/A,N/A,http://www.wikidata.org/entity/Q45668219
釋修範,男,N/A,N/A,N/A,N/A,N/A,N/A,http://www.wikidata.org/entity/Q45668589
馮進城,男,N/A,N/A,N/A,N/A,N/A,N/A,http://www.wikidata.org/entity/Q45669990
游昭,男,N/A,N/A,N/A,N/A,N/A,N/A,http://www.wikidata.org/entity/Q45670454
湯子昇,男,N/A,N/A,N/A,N/A,N/A,N/A,http://www.wikidata.org/entity/Q45671818
童仁益,男,N/A,N/A,N/A,N/A,N/A,N/A,http://www.wikidata.org/entity/Q45673011
釋敏行,男,N/A,N/A,N/A,N/A,N/A,N/A,http://www.wikidata.org/entity/Q45673015
甯久中,男,N/A,N/A,N/A,N/A,N/A,N/A,http://www.wikidata.org/entity/Q45673459
曾士賢,男,N/A,N/A,N/A,N/A,N/A,N/A,http://www.wikidata.org/entity/Q45675101
釋惠崇,男,N/A,N/A,N/A,N/A,N/A,N/A,http://www.wikidata.org/entity/Q45675540
釋超然,男,N/A,N/A,N/A,N/A,N/A,N/A,http://www.wikidata.org/entity/Q45675896
釋虛己,男,N/A,N/A,N/A,N/A,N/A,N/A,http://www.wikidata.org/entity/Q45676092
釋智平,男,N/A,N/A,N/A,N/A,N/A,N/A,http://www.wikidata.org/entity/Q45676668
釋智源,男,N/A,N/A,N/A,N/A,N/A,N/A,http://www.wikidata.org/entity/Q45677424
黃益,男,N/A,N/A,N/A,N/A,N/A,N/A,http://www.wikidata.org/entity/Q45677964
釋道宏,男,N/A,N/A,N/A,N/A,N/A,N/A,http://www.wikidata.org/entity/Q45678874
黃齊,男,N/A,N/A,N/A,N/A,N/A,N/A,http://www.wikidata.org/entity/Q45679595
黃廣,男,N/A,N/A,N/A,N/A,N/A,N/A,http://www.wikidata.org/entity/Q45679996
黃彝,男,N/A,N/A,N/A,N/A,N/A,N/A,http://www.wikidata.org/entity/Q45680940
釋傳古,男,N/A,N/A,N/A,N/A,N/A,N/A,http://www.wikidata.org/entity/Q45680974
釋夢林,男,N/A,N/A,N/A,N/A,N/A,N/A,http://www.wikidata.org/entity/Q45681405
釋慧亨,男,N/A,N/A,N/A,N/A,N/A,N/A,http://www.wikidata.org/entity/Q45682372
釋慧淵,男,N/A,N/A,N/A,N/A,N/A,N/A,http://www.wikidata.org/entity/Q45682639
釋慧崇,男,N/A,N/A,N/A,N/A,N/A,N/A,http://www.wikidata.org/entity/Q45682838
釋德止,男,N/A,N/A,N/A,N/A,N/A,N/A,http://www.wikidata.org/entity/Q45683400
黃庭浩,男,N/A,N/A,N/A,N/A,N/A,N/A,http://www.wikidata.org/entity/Q45684051
黃斌老,男,N/A,N/A,N/A,N/A,N/A,N/A,http://www.wikidata.org/entity/Q45684242
黃與迪,男,N/A,N/A,N/A,N/A,N/A,N/A,http://www.wikidata.org/entity/Q45685146
黃懷玉,男,N/A,N/A,N/A,N/A,N/A,N/A,http://www.wikidata.org/entity/Q45685812
費道寧,男,N/A,N/A,N/A,N/A,N/A,N/A,http://www.wikidata.org/entity/Q45686349
盛師顏,男,N/A,N/A,N/A,N/A,N/A,N/A,http://www.wikidata.org/entity/Q45686633
單煒,男,N/A,N/A,N/A,N/A,N/A,N/A,http://www.wikidata.org/entity/Q45689834
單邦顯,男,N/A,N/A,N/A,N/A,N/A,N/A,http://www.wikidata.org/entity/Q45689955
喬鍾馗,男,N/A,N/A,N/A,N/A,N/A,N/A,http://www.wikidata.org/entity/Q45690483
焦錫,男,N/A,N/A,N/A,N/A,N/A,N/A,http://www.wikidata.org/entity/Q45690602
傅逸,男,N/A,N/A,N/A,N/A,N/A,N/A,http://www.wikidata.org/entity/Q45691340
程堂,男,N/A,N/A,N/A,N/A,N/A,N/A,http://www.wikidata.org/entity/Q45692862
程若筠,男,N/A,N/A,N/A,N/A,N/A,N/A,http://www.wikidata.org/entity/Q45694192
雍巘,男,N/A,N/A,N/A,N/A,N/A,N/A,http://www.wikidata.org/entity/Q45695817
雍秀才,男,N/A,N/A,N/A,N/A,N/A,N/A,http://www.wikidata.org/entity/Q45695898
賈師古,男,N/A,N/A,N/A,N/A,N/A,N/A,http://www.wikidata.org/entity/Q45696781
雷宗道,男,N/A,N/A,N/A,N/A,N/A,N/A,http://www.wikidata.org/entity/Q45697408
雷殿直,男,N/A,N/A,N/A,N/A,N/A,N/A,http://www.wikidata.org/entity/Q45697461
楊祁,男,N/A,N/A,N/A,N/A,N/A,N/A,http://www.wikidata.org/entity/Q45698439
楊威,男,N/A,N/A,N/A,N/A,N/A,N/A,http://www.wikidata.org/entity/Q45698700
楊朏,男,N/A,N/A,N/A,N/A,N/A,N/A,http://www.wikidata.org/entity/Q45698855
楊棐,男,N/A,N/A,N/A,N/A,N/A,N/A,http://www.wikidata.org/entity/Q45699854
楊傑,男,N/A,N/A,N/A,N/A,N/A,N/A,http://www.wikidata.org/entity/Q45699932
楊暉,男,N/A,N/A,N/A,N/A,N/A,N/A,http://www.wikidata.org/entity/Q45700301
楊寵,男,N/A,N/A,N/A,N/A,N/A,N/A,http://www.wikidata.org/entity/Q45701285
楊大明,男,N/A,N/A,N/A,N/A,N/A,N/A,http://www.wikidata.org/entity/Q45701558
楊日言,男,N/A,N/A,N/A,N/A,N/A,N/A,http://www.wikidata.org/entity/Q45701829
楊世昌,男,N/A,N/A,N/A,N/A,N/A,N/A,http://www.wikidata.org/entity/Q45702035
楊安道,男,N/A,N/A,N/A,N/A,N/A,N/A,http://www.wikidata.org/entity/Q45702292
楊吉老,男,N/A,N/A,N/A,N/A,N/A,N/A,http://www.wikidata.org/entity/Q45702427
林椿,男,N/A,N/A,N/A,N/A,宋朝画家,N/A,http://www.wikidata.org/entity/Q45381344
吳炳,男,N/A,N/A,N/A,N/A,南宋画家,N/A,http://www.wikidata.org/entity/Q45433586
方氏,女,N/A,N/A,N/A,N/A,陳暉兒媳,N/A,http://www.wikidata.org/entity/Q45429392
章程,男,N/A,N/A,N/A,N/A,宋代画家,N/A,http://www.wikidata.org/entity/Q45483490
范寬,男,N/A,耀州 (古代),N/A,N/A,北宋画家,N/A,http://www.wikidata.org/entity/Q1278559
林庭珪,男,N/A,N/A,N/A,N/A,南宋代画家,N/A,http://www.wikidata.org/entity/Q3241242
郭思,男,N/A,N/A,N/A,N/A,北宋画家,N/A,http://www.wikidata.org/entity/Q27921445
賈祥,男,N/A,N/A,N/A,N/A,宋朝太监、画家,N/A,http://www.wikidata.org/entity/Q45696188
艳艳女史,女,N/A,N/A,N/A,N/A,宋朝女画家,N/A,http://www.wikidata.org/entity/Q133836287
马远,男,http://www.wikidata.org/.well-known/genid/43bdbf9dd592b6eee11ff289f3b8247a,杭州市,1225-01-01,http://www.wikidata.org/.well-known/genid/7cf7f42e3b082934f3244910acdbbe60,南宋画家,N/A,http://www.wikidata.org/entity/Q433603
釋德正,男,0877-01-01,N/A,0949-01-01,N/A,N/A,N/A,http://www.wikidata.org/entity/Q45379516
徐熙,男,0886-01-01,南京市,0975-01-01,南唐,N/A,N/A,http://www.wikidata.org/entity/Q3136543
黄荃,男,0903-01-01,成都市,0965-01-01,N/A,五代十國時期西蜀的畫家,N/A,http://www.wikidata.org/entity/Q32086
昝居潤,男,0908-01-01,N/A,0966-01-01,N/A,N/A,N/A,http://www.wikidata.org/entity/Q45435345
周文矩,男,0917-01-01,南京市,0975-01-01,N/A,N/A,N/A,http://www.wikidata.org/entity/Q835924
李成,男,0919-01-01,潍坊市,0967-01-01,淮阳区,五代、北宋时期画家,http://commons.wikimedia.org/wiki/Special:FilePath/%E6%9D%8E%E6%88%90%20%E9%9D%92%E5%B7%9E%E6%9D%8E%E6%88%90%E7%B4%80%E5%BF%B5%E9%A4%A8%E5%85%A7.jpg,http://www.wikidata.org/entity/Q716242
李穆,男,0928-01-01,N/A,0984-01-01,N/A,N/A,N/A,http://www.wikidata.org/entity/Q45366409
黃居寀,男,0933-01-01,成都市,0993-01-01,N/A,宋初著名画家,http://commons.wikimedia.org/wiki/Special:FilePath/Huang%20Jucai%20-%20Parrot%20and%20insect%20among%20pear%20blossoms%20-%20Google%20Art%20Project.jpg,http://www.wikidata.org/entity/Q3141837
顾闳中,男,0937-01-01,N/A,0975-01-01,N/A,南唐画家,http://commons.wikimedia.org/wiki/Special:FilePath/Gu%20Hongzhong%27s%20Night%20Revels%2C%20Detail%201.jpg,http://www.wikidata.org/entity/Q740673
吳淑,男,0947-01-01,N/A,1002-01-01,N/A,N/A,N/A,http://www.wikidata.org/entity/Q9620544
赵干,男,0950-01-01,N/A,N/A,N/A,N/A,N/A,http://www.wikidata.org/entity/Q3575391
郭忠恕,男,0950-01-01,洛陽市,0977-01-01,临邑县,北宋画家,N/A,http://www.wikidata.org/entity/Q877224
祁序,男,0950-01-01,N/A,N/A,N/A,宋朝画家,N/A,http://www.wikidata.org/entity/Q16128506
陳文頊,男,0958-01-01,N/A,0992-01-01,N/A,N/A,N/A,http://www.wikidata.org/entity/Q45368394
趙昌,男,0960-01-01,广汉市,1016-01-01,N/A,N/A,N/A,http://www.wikidata.org/entity/Q3575387
燕文貴,男,0967-01-01,N/A,1044-01-01,N/A,N/A,N/A,http://www.wikidata.org/entity/Q3206102
錢易,男,0968-01-01,N/A,1026-01-01,N/A,N/A,http://commons.wikimedia.org/wiki/Special:FilePath/%E9%8C%A2%E6%98%93%20%28%E5%AE%8B%E6%9C%9D%29.jpg,http://www.wikidata.org/entity/Q15933289
许道宁,男,0970-01-01,N/A,1052-01-01,N/A,N/A,N/A,http://www.wikidata.org/entity/Q1273590
武宗元,男,0980-01-01,孟津区,1050-01-01,N/A,N/A,N/A,http://www.wikidata.org/entity/Q6769910
张先,男,0990-01-01,N/A,1078-01-01,N/A,宋朝詞人,N/A,http://www.wikidata.org/entity/Q8070342
徐崇嗣,男,0999-01-01,N/A,http://www.wikidata.org/.well-known/genid/9e1a45e0822fa78479c488a1ea39cfd3,N/A,N/A,N/A,http://www.wikidata.org/entity/Q45482080
巨然,男,1000-01-01,南昌市,1000-01-01,N/A,N/A,N/A,http://www.wikidata.org/entity/Q2671678
崔白,男,1000-01-01,凤阳县,1074-01-01,N/A,宋朝画家,N/A,http://www.wikidata.org/entity/Q709216
易元吉,男,1000-01-01,N/A,1064-01-01,N/A,北宋画家,N/A,http://www.wikidata.org/entity/Q1261786
何受,男,1006-01-01,N/A,1081-01-01,N/A,N/A,N/A,http://www.wikidata.org/entity/Q45432419
章友直,男,1006-01-01,N/A,1062-01-01,N/A,北宋篆刻家,N/A,http://www.wikidata.org/entity/Q45379118
李端懿,男,1013-01-01,N/A,1060-01-01,N/A,N/A,N/A,http://www.wikidata.org/entity/Q28416346
宋道,男,1014-01-01,N/A,1083-01-01,N/A,N/A,N/A,http://www.wikidata.org/entity/Q45362538
文同,男,1018-01-01,盐亭县,1079-01-01,湖州市,中国宋朝画家,N/A,http://www.wikidata.org/entity/Q1288620
郭熙,男,1020-01-01,温县,1090-01-01,開封市,N/A,N/A,http://www.wikidata.org/entity/Q536645
王安石,男,1021-12-14,临川区,1086-05-27,南京市,中国宋朝的政治家、文学家、思想家（1021-1086）,http://commons.wikimedia.org/wiki/Special:FilePath/%E6%AD%B7%E4%BB%A3%E8%81%96%E8%B3%A2%E5%90%8D%E4%BA%BA%E5%83%8F-29-%E5%AE%8B%E4%B8%9E%E7%9B%B8%E7%8E%8B%E8%8D%86%E5%85%AC%E5%AE%89%E7%9F%B3.jpg,http://www.wikidata.org/entity/Q319618
屈鼎,男,1023-01-01,開封市,1056-01-01,N/A,N/A,N/A,http://www.wikidata.org/entity/Q7268210
朱长文,男,1039-01-01,苏州市,1098-01-01,N/A,N/A,N/A,http://www.wikidata.org/entity/Q11094899
刘巨济,男,1043-01-01,N/A,N/A,N/A,N/A,N/A,http://www.wikidata.org/entity/Q30947063
黃庭堅,男,1045-01-01,修水县,1105-01-01,苍南县,北宋詩人、書法家 (1045–1105),http://commons.wikimedia.org/wiki/Special:FilePath/Huang%20Tingjian.png,http://www.wikidata.org/entity/Q709460
李唐,男,1049-01-01,孟州市,1130-01-01,杭州市,N/A,N/A,http://www.wikidata.org/entity/Q716331
李公麟,男,1049-01-01,桐城市,1106-01-01,N/A,北宋画家（1049—1106）,http://commons.wikimedia.org/wiki/Special:FilePath/%E6%9D%8E%E5%85%AC%E9%BA%9F.jpg,http://www.wikidata.org/entity/Q716389
趙令穰,男,1050-01-01,N/A,N/A,N/A,N/A,N/A,http://www.wikidata.org/entity/Q3575394
釋仲仁,男,1050-01-01,紹興市,1123-01-01,N/A,N/A,N/A,http://www.wikidata.org/entity/Q3575428
李玮,男,1050-01-01,N/A,N/A,N/A,N/A,N/A,http://www.wikidata.org/entity/Q28415654
米芾,男,1051-12-10,江苏省,1107-01-01,開封市,N/A,http://commons.wikimedia.org/wiki/Special:FilePath/%E7%B1%B3%E8%8A%BE.jpg,http://www.wikidata.org/entity/Q320129
晁无咎,男,1053-01-01,N/A,1110-01-01,盱眙县,N/A,http://commons.wikimedia.org/wiki/Special:FilePath/%E6%99%81%E8%A3%9C%E4%B9%8B.jpg,http://www.wikidata.org/entity/Q5945163
晁說之,男,1059-01-01,N/A,1129-01-01,N/A,N/A,N/A,http://www.wikidata.org/entity/Q11089173
蘇過,男,1072-01-01,N/A,1123-01-01,N/A,N/A,N/A,http://www.wikidata.org/entity/Q10514231
翟汝文,男,1076-01-01,N/A,N/A,N/A,N/A,N/A,http://www.wikidata.org/entity/Q45366559
黃伯思,男,1079-01-01,N/A,1118-01-01,N/A,N/A,N/A,http://www.wikidata.org/entity/Q11175975
朱敦儒,男,1081-01-01,N/A,1159-01-01,N/A,N/A,N/A,http://www.wikidata.org/entity/Q11094141
宋徽宗,男,1082-11-08,開封市,1135-06-11,依兰县,宋朝第8位皇帝,http://commons.wikimedia.org/wiki/Special:FilePath/HuizongHui.jpg,http://www.wikidata.org/entity/Q7486
米友仁,男,1086-01-01,太原市,1165-01-01,N/A,12世紀的畫家,N/A,http://www.wikidata.org/entity/Q3178580
樓璹,男,1090-01-01,N/A,N/A,N/A,N/A,N/A,http://www.wikidata.org/entity/Q11121091
徐兢,男,1091-01-01,N/A,1153-01-01,N/A,N/A,N/A,http://www.wikidata.org/entity/Q45361363
楊无咎,男,1097-01-01,N/A,1171-01-01,N/A,宋朝画家,N/A,http://www.wikidata.org/entity/Q8048362
苏汉臣,男,1101-01-01,開封市,1161-01-01,杭州市,N/A,N/A,http://www.wikidata.org/entity/Q12158485
趙楷,男,1101-01-01,N/A,1130-08-01,N/A,宋徽宗之子,N/A,http://www.wikidata.org/entity/Q15927754
仁懷皇后; 朱皇后,女,1102-01-01,開封市,1127-01-01,N/A,宋欽宗皇后，靖康之禍後被俘北上。,http://commons.wikimedia.org/wiki/Special:FilePath/B%20Song%20Dynasty%20Empress%20of%20Qinzong.JPG,http://www.wikidata.org/entity/Q3808923
釋智融,男,1114-01-01,N/A,1193-01-01,N/A,N/A,N/A,http://www.wikidata.org/entity/Q45677745
任源,男,1116-01-01,N/A,N/A,N/A,N/A,N/A,http://www.wikidata.org/entity/Q45404753
曾敏行,男,1118-01-01,N/A,1175-01-01,N/A,N/A,N/A,http://www.wikidata.org/entity/Q45376964
赵伯驹,男,1120-01-01,N/A,1182-01-01,N/A,N/A,N/A,http://www.wikidata.org/entity/Q3372429
趙伯驌,男,1124-01-01,N/A,1182-01-01,N/A,N/A,N/A,http://www.wikidata.org/entity/Q45408264
鄭倫,男,1135-01-01,N/A,1195-01-01,N/A,N/A,N/A,http://www.wikidata.org/entity/Q45536518
趙師,男,1148-01-01,N/A,1217-01-01,N/A,N/A,N/A,http://www.wikidata.org/entity/Q45408267
韓拙,男,1150-01-01,N/A,N/A,N/A,N/A,N/A,http://www.wikidata.org/entity/Q3126647
馬賁,男,1150-01-01,N/A,N/A,N/A,N/A,N/A,http://www.wikidata.org/entity/Q3273440
馬公顯,男,1150-01-01,N/A,N/A,N/A,N/A,N/A,http://www.wikidata.org/entity/Q3273444
馬逵,男,1150-01-01,N/A,N/A,N/A,N/A,N/A,http://www.wikidata.org/entity/Q3273450
馬世榮,男,1150-01-01,N/A,N/A,N/A,N/A,N/A,http://www.wikidata.org/entity/Q3273462
馬興祖,男,1150-01-01,N/A,N/A,N/A,N/A,N/A,http://www.wikidata.org/entity/Q3273473
毛松,男,1150-01-01,N/A,N/A,N/A,N/A,N/A,http://www.wikidata.org/entity/Q3287195
萧照,男,1150-01-01,获泽县,N/A,N/A,N/A,N/A,http://www.wikidata.org/entity/Q3570963
馬和之,男,1150-01-01,N/A,N/A,N/A,N/A,N/A,http://www.wikidata.org/entity/Q5158780
黄由,男,1150-01-01,苏州市,N/A,N/A,N/A,N/A,http://www.wikidata.org/entity/Q10567264
周季常,男,1150-01-01,N/A,http://www.wikidata.org/.well-known/genid/4546d38323d7807c603cfd90fbf26952,N/A,宋代画家,N/A,http://www.wikidata.org/entity/Q3575433
劉賢妃,女,1150-01-01,N/A,1187-01-01,N/A,趙構貴妃,N/A,http://www.wikidata.org/entity/Q8251827
毛益,男,1150-01-01,N/A,N/A,N/A,12世纪中国画家,N/A,http://www.wikidata.org/entity/Q3287196
高翥,男,1170-01-01,N/A,1241-01-01,N/A,N/A,http://commons.wikimedia.org/wiki/Special:FilePath/%E5%AE%8B%E4%BB%A3%E9%AB%98%E7%BF%A5%E7%95%AB%E5%83%8F.png,http://www.wikidata.org/entity/Q10566814
劉松年,男,1174-01-01,杭州市,1224-01-01,杭州市,南宋画家,N/A,http://www.wikidata.org/entity/Q3083484
無準師範,男,1177-01-01,梓潼县,1249-01-01,浙江省,南宋禪門高僧,http://commons.wikimedia.org/wiki/Special:FilePath/Chinesischer%20Maler%20von%201238%20001.jpg,http://www.wikidata.org/entity/Q632765
马麟,男,1180-01-01,N/A,1256-01-01,N/A,南宋画家,N/A,http://www.wikidata.org/entity/Q637407
趙葵,男,1186-01-01,N/A,1266-01-01,N/A,N/A,N/A,http://www.wikidata.org/entity/Q15929761
林希逸,男,1193-01-01,N/A,1271-01-01,N/A,N/A,N/A,http://www.wikidata.org/entity/Q10346962
葛長庚,男,1194-01-01,N/A,N/A,N/A,N/A,N/A,http://www.wikidata.org/entity/Q45406013
周弼,男,1194-01-01,N/A,1255-01-01,N/A,N/A,N/A,http://www.wikidata.org/entity/Q45430855
夏圭,男,1195-01-01,杭州市,1224-01-01,N/A,N/A,N/A,http://www.wikidata.org/entity/Q1360244
宋伯仁,男,1197-01-01,N/A,1235-01-01,N/A,N/A,N/A,http://www.wikidata.org/entity/Q45369016
王柏,男,1197-01-01,N/A,1274-01-01,N/A,N/A,N/A,http://www.wikidata.org/entity/Q45369145
趙孟堅,男,1199-01-01,海盐县,1295-01-01,N/A,N/A,N/A,http://www.wikidata.org/entity/Q2912463
梁楷,男,1200-01-01,山東省,1300-01-01,N/A,N/A,N/A,http://www.wikidata.org/entity/Q740332
陈容,男,1200-01-01,长乐区,1266-01-01,N/A,南宋画家,http://commons.wikimedia.org/wiki/Special:FilePath/Nine-Dragons1.jpg,http://www.wikidata.org/entity/Q2739948
牧谿,男,1210-01-01,四川省,1269-01-01,杭州市,N/A,N/A,http://www.wikidata.org/entity/Q3048317
钱选,男,1235-01-01,吴兴区,http://www.wikidata.org/.well-known/genid/aea1ffa6b3bc870a41f81744cc26b135,N/A,宋末元初画家,N/A,http://www.wikidata.org/entity/Q951585
趙孟奎,男,1237-01-01,N/A,N/A,N/A,N/A,N/A,http://www.wikidata.org/entity/Q45394705
韩希孟,女,1241-01-01,N/A,1259-01-01,N/A,N/A,N/A,http://www.wikidata.org/entity/Q4495606
宋汝志,男,1250-01-01,N/A,N/A,N/A,N/A,N/A,http://www.wikidata.org/entity/Q16137271
陈琳,男,1260-01-01,杭州市,1320-01-01,N/A,元代画家,N/A,http://www.wikidata.org/entity/Q5090848
